mu1,mu2,model_label,n_tot,n_p,n_s,global_coeff_1based,local_secondary_coeff_1based,abs_error_l2_time,ref_l2_time,rel_error_percent
4.56,0.019,GPR (n_s=131),151,20,131,32,12,152.31811899769684,152.31775516987844,100.00023886106908
4.56,0.019,GPR (n_s=131),151,20,131,33,13,143.05142598374002,143.05535235874785,99.99725534561055
4.56,0.019,GPR (n_s=131),151,20,131,34,14,125.0772122607814,124.87878019552873,100.1588997465718
4.56,0.019,GPR (n_s=131),151,20,131,35,15,122.70460697185928,122.6115262171799,100.07591517498486
4.56,0.019,GPR (n_s=131),151,20,131,36,16,104.58550540196649,104.02278528336822,100.54095851891041
4.56,0.019,GPR (n_s=131),151,20,131,37,17,107.04376388066513,106.84262675505808,100.18825550411462
4.56,0.019,GPR (n_s=131),151,20,131,38,18,122.24918984581348,122.19439223863257,100.04484461698854
4.56,0.019,GPR (n_s=131),151,20,131,39,19,110.97166955618009,110.77826605297325,100.17458614410371
4.56,0.019,GPR (n_s=131),151,20,131,40,20,106.28889164801387,106.27015411982703,100.01763197611035
4.56,0.019,GPR (n_s=131),151,20,131,41,21,107.71149699537526,107.5519443432549,100.14834938884148
4.56,0.019,GPR (n_s=131),151,20,131,42,22,106.128038078131,106.12795411190513,100.00007911791627
4.56,0.019,GPR (n_s=131),151,20,131,43,23,92.08822531148628,92.1181977931698,99.96746301772987
4.56,0.019,GPR (n_s=131),151,20,131,44,24,99.78990739030901,99.73656689753918,100.05348138042955
4.56,0.019,GPR (n_s=131),151,20,131,45,25,94.70744690465769,94.70390580674804,100.00373912551913
4.56,0.019,GPR (n_s=131),151,20,131,46,26,86.9733104621487,86.97475950670842,99.99833394818458
4.56,0.019,GPR (n_s=131),151,20,131,47,27,86.84598362876493,86.82296561844338,100.02651143065385
4.56,0.019,GPR (n_s=131),151,20,131,48,28,85.78977297172615,85.78800427195256,100.00206170989591
4.56,0.019,GPR (n_s=131),151,20,131,49,29,82.5879420092617,82.6164074553664,99.96554504488702
4.56,0.019,GPR (n_s=131),151,20,131,50,30,76.45487364934002,76.44357202821938,100.01478426612046
4.56,0.019,GPR (n_s=131),151,20,131,51,31,80.03109245221084,80.0419801270798,99.98639754432403
4.56,0.019,GPR (n_s=131),151,20,131,52,32,72.94212348895802,72.95290337468802,99.98522350005094
4.56,0.019,GPR (n_s=131),151,20,131,53,33,76.78811886236907,76.78509512378666,100.00393792386079
